;TimeOfDay;HeadwayTime_L1;LinkTravelTime_L1;HeadwayTime_L2;LinkTravelTime_L2;HeadwayTime_L3;LinkTravelTime_L3;DayType_1;DayType_2;DayType_3;LinkRef_200:10427->200:1183;LinkRef_200:1183->200:2673;LinkRef_200:1188->200:1190;LinkRef_200:1190->200:1192;LinkRef_200:1192->200:1193;LinkRef_200:2673->200:2675;LinkRef_200:2675->200:1188;LinkTravelTime
250892;20;1444.0;81.0;1776.0;53.0;2664.0;37.0;1;0;0;1;0;0;0;0;0;0;53.0
250893;20;1456.0;48.0;1788.0;63.0;2623.0;116.0;1;0;0;0;1;0;0;0;0;0;53.0
250894;20;1464.0;64.0;1752.0;103.0;2656.0;58.0;1;0;0;0;0;0;0;0;1;0;64.0
250895;20;1456.0;52.0;1751.0;49.0;2671.0;41.0;1;0;0;0;0;0;0;0;0;1;50.0
250896;20;1451.0;93.0;1749.0;90.0;2653.0;106.0;1;0;0;0;0;1;0;0;0;0;88.0
250897;20;1437.0;149.0;1711.0;173.0;2681.0;87.0;1;0;0;0;0;0;1;0;0;0;135.0
250898;20;1449.0;51.0;1701.0;57.0;2682.0;45.0;1;0;0;0;0;0;0;1;0;0;46.0
250937;20;480.0;53.0;1924.0;81.0;2256.0;53.0;1;0;0;1;0;0;0;0;0;0;51.0
250938;20;459.0;53.0;1915.0;48.0;2247.0;63.0;1;0;0;0;1;0;0;0;0;0;54.0
250939;20;443.0;64.0;1907.0;64.0;2195.0;103.0;1;0;0;0;0;0;0;0;1;0;55.0
250940;20;448.0;50.0;1904.0;52.0;2199.0;49.0;1;0;0;0;0;0;0;0;0;1;47.0
250941;20;441.0;88.0;1892.0;93.0;2190.0;90.0;1;0;0;0;0;1;0;0;0;0;62.0
250942;20;462.0;135.0;1899.0;149.0;2173.0;173.0;1;0;0;0;0;0;1;0;0;0;143.0
250943;20;463.0;46.0;1912.0;51.0;2164.0;57.0;1;0;0;0;0;0;0;1;0;0;46.0
250982;20;1039.0;51.0;1519.0;53.0;2963.0;81.0;1;0;0;1;0;0;0;0;0;0;57.0
250983;20;1080.0;54.0;1539.0;53.0;2995.0;48.0;1;0;0;0;1;0;0;0;0;0;78.0
250984;20;1080.0;55.0;1523.0;64.0;2987.0;64.0;1;0;0;0;0;0;0;0;1;0;60.0
250985;20;1073.0;47.0;1521.0;50.0;2977.0;52.0;1;0;0;0;0;0;0;0;0;1;46.0
250986;20;1049.0;62.0;1490.0;88.0;2941.0;93.0;1;0;0;0;0;1;0;0;0;0;57.0
250987;20;1085.0;143.0;1547.0;135.0;2984.0;149.0;1;0;0;0;0;0;1;0;0;0;174.0
250988;20;1079.0;46.0;1542.0;46.0;2991.0;51.0;1;0;0;0;0;0;0;1;0;0;41.0
251027;20;279.0;57.0;1318.0;51.0;1798.0;53.0;1;0;0;1;0;0;0;0;0;0;48.0
251028;20;238.0;78.0;1318.0;54.0;1777.0;53.0;1;0;0;0;1;0;0;0;0;0;54.0
251029;20;236.0;60.0;1316.0;55.0;1759.0;64.0;1;0;0;0;0;0;0;0;1;0;54.0
251030;20;233.0;46.0;1306.0;47.0;1754.0;50.0;1;0;0;0;0;0;0;0;0;1;46.0
251031;20;237.0;57.0;1286.0;62.0;1727.0;88.0;1;0;0;0;0;1;0;0;0;0;61.0
251032;20;176.0;174.0;1261.0;143.0;1723.0;135.0;1;0;0;0;0;0;1;0;0;0;117.0
251033;20;154.0;41.0;1233.0;46.0;1696.0;46.0;1;0;0;0;0;0;0;1;0;0;36.0
251072;20;899.0;48.0;1178.0;57.0;2217.0;51.0;1;0;0;1;0;0;0;0;0;0;101.0
251073;20;938.0;54.0;1176.0;78.0;2256.0;54.0;1;0;0;0;1;0;0;0;0;0;70.0
251074;20;950.0;54.0;1186.0;60.0;2266.0;55.0;1;0;0;0;0;0;0;0;1;0;60.0
251075;20;955.0;46.0;1188.0;46.0;2261.0;47.0;1;0;0;0;0;0;0;0;0;1;45.0
251076;20;984.0;61.0;1221.0;57.0;2270.0;62.0;1;0;0;0;0;1;0;0;0;0;65.0
251077;20;1030.0;117.0;1206.0;174.0;2291.0;143.0;1;0;0;0;0;0;1;0;0;0;127.0
251078;20;1071.0;36.0;1225.0;41.0;2304.0;46.0;1;0;0;0;0;0;0;1;0;0;42.0
251117;20;176.0;101.0;1075.0;48.0;1354.0;57.0;1;0;0;1;0;0;0;0;0;0;72.0
251118;20;119.0;70.0;1057.0;54.0;1295.0;78.0;1;0;0;0;1;0;0;0;0;0;36.0
251119;20;99.0;60.0;1049.0;54.0;1285.0;60.0;1;0;0;0;0;0;0;0;1;0;51.0
251120;20;97.0;45.0;1052.0;46.0;1285.0;46.0;1;0;0;0;0;0;0;0;0;1;47.0
251121;20;94.0;65.0;1078.0;61.0;1315.0;57.0;1;0;0;0;0;1;0;0;0;0;87.0
251122;20;54.0;127.0;1084.0;117.0;1260.0;174.0;1;0;0;0;0;0;1;0;0;0;120.0
251123;20;17.0;42.0;1088.0;36.0;1242.0;41.0;1;0;0;0;0;0;0;1;0;0;40.0
251162;21;929.0;72.0;1105.0;101.0;2004.0;48.0;1;0;0;1;0;0;0;0;0;0;56.0
251163;21;984.0;36.0;1103.0;70.0;2041.0;54.0;1;0;0;0;1;0;0;0;0;0;75.0
251164;21;995.0;51.0;1094.0;60.0;2044.0;54.0;1;0;0;0;0;0;0;0;1;0;59.0
251165;21;997.0;47.0;1094.0;45.0;2049.0;46.0;1;0;0;0;0;0;0;0;0;1;50.0
251166;21;974.0;87.0;1068.0;65.0;2052.0;61.0;1;0;0;0;0;1;0;0;0;0;64.0
251167;21;999.0;120.0;1053.0;127.0;2083.0;117.0;1;0;0;0;0;0;1;0;0;0;133.0
251168;21;1019.0;40.0;1036.0;42.0;2107.0;36.0;1;0;0;0;0;0;0;1;0;0;43.0
251207;21;422.0;56.0;1351.0;72.0;1527.0;101.0;1;0;0;1;0;0;0;0;0;0;90.0
251208;21;404.0;75.0;1388.0;36.0;1507.0;70.0;1;0;0;0;1;0;0;0;0;0;73.0
251209;21;394.0;59.0;1389.0;51.0;1488.0;60.0;1;0;0;0;0;0;0;0;1;0;66.0
251210;21;392.0;50.0;1389.0;47.0;1486.0;45.0;1;0;0;0;0;0;0;0;0;1;74.0
251211;21;417.0;64.0;1391.0;87.0;1485.0;65.0;1;0;0;0;0;1;0;0;0;0;89.0
251212;21;447.0;133.0;1446.0;120.0;1500.0;127.0;1;0;0;0;0;0;1;0;0;0;192.0
251213;21;426.0;43.0;1445.0;40.0;1462.0;42.0;1;0;0;0;0;0;0;1;0;0;39.0
251252;21;727.0;90.0;1149.0;56.0;2078.0;72.0;1;0;0;1;0;0;0;0;0;0;39.0
251253;21;710.0;73.0;1114.0;75.0;2098.0;36.0;1;0;0;0;1;0;0;0;0;0;56.0
251254;21;693.0;66.0;1087.0;59.0;2082.0;51.0;1;0;0;0;0;0;0;0;1;0;49.0
251255;21;686.0;74.0;1078.0;50.0;2075.0;47.0;1;0;0;0;0;0;0;0;0;1;37.0
251256;21;686.0;89.0;1103.0;64.0;2077.0;87.0;1;0;0;0;0;1;0;0;0;0;69.0
251257;21;625.0;192.0;1072.0;133.0;2071.0;120.0;1;0;0;0;0;0;1;0;0;0;111.0
251258;21;646.0;39.0;1072.0;43.0;2091.0;40.0;1;0;0;0;0;0;0;1;0;0;40.0
251297;21;483.0;39.0;1210.0;90.0;1632.0;56.0;1;0;0;1;0;0;0;0;0;0;79.0
251298;21;495.0;56.0;1205.0;73.0;1609.0;75.0;1;0;0;0;1;0;0;0;0;0;52.0
251299;21;524.0;49.0;1217.0;66.0;1611.0;59.0;1;0;0;0;0;0;0;0;1;0;60.0
251300;21;532.0;37.0;1218.0;74.0;1610.0;50.0;1;0;0;0;0;0;0;0;0;1;47.0
251301;21;508.0;69.0;1194.0;89.0;1611.0;64.0;1;0;0;0;0;1;0;0;0;0;65.0
251302;21;537.0;111.0;1162.0;192.0;1609.0;133.0;1;0;0;0;0;0;1;0;0;0;145.0
251303;21;550.0;40.0;1196.0;39.0;1622.0;43.0;1;0;0;0;0;0;0;1;0;0;44.0
251342;21;425.0;79.0;908.0;39.0;1635.0;90.0;1;0;0;1;0;0;0;0;0;0;77.0
251343;21;417.0;52.0;912.0;56.0;1622.0;73.0;1;0;0;0;1;0;0;0;0;0;46.0
251344;21;417.0;60.0;941.0;49.0;1634.0;66.0;1;0;0;0;0;0;0;0;1;0;59.0
251345;21;410.0;47.0;942.0;37.0;1628.0;74.0;1;0;0;0;0;0;0;0;0;1;47.0
251346;21;418.0;65.0;926.0;69.0;1612.0;89.0;1;0;0;0;0;1;0;0;0;0;73.0
251347;21;345.0;145.0;882.0;111.0;1507.0;192.0;1;0;0;0;0;0;1;0;0;0;87.0
251348;21;325.0;44.0;875.0;40.0;1521.0;39.0;1;0;0;0;0;0;0;1;0;0;53.0
251387;21;680.0;77.0;1105.0;79.0;1588.0;39.0;1;0;0;1;0;0;0;0;0;0;53.0
251388;21;694.0;46.0;1111.0;52.0;1606.0;56.0;1;0;0;0;1;0;0;0;0;0;57.0
251389;21;694.0;59.0;1111.0;60.0;1635.0;49.0;1;0;0;0;0;0;0;0;1;0;55.0
251390;21;690.0;47.0;1100.0;47.0;1632.0;37.0;1;0;0;0;0;0;0;0;0;1;42.0
251391;21;709.0;73.0;1127.0;65.0;1635.0;69.0;1;0;0;0;0;1;0;0;0;0;92.0
251392;21;734.0;87.0;1079.0;145.0;1616.0;111.0;1;0;0;0;0;0;1;0;0;0;95.0
251393;21;719.0;53.0;1044.0;44.0;1594.0;40.0;1;0;0;0;0;0;0;1;0;0;38.0
251432;21;487.0;53.0;1167.0;77.0;1592.0;79.0;1;0;0;1;0;0;0;0;0;0;87.0
251433;22;527.0;57.0;1221.0;46.0;1638.0;52.0;1;0;0;0;1;0;0;0;0;0;88.0
251434;22;514.0;55.0;1208.0;59.0;1625.0;60.0;1;0;0;0;0;0;0;0;1;0;65.0
251436;22;540.0;92.0;1249.0;73.0;1667.0;65.0;1;0;0;0;0;1;0;0;0;0;93.0
251437;22;541.0;95.0;1275.0;87.0;1620.0;145.0;1;0;0;0;0;0;1;0;0;0;98.0
251438;22;570.0;38.0;1289.0;53.0;1614.0;44.0;1;0;0;0;0;0;0;1;0;0;52.0
251477;22;731.0;87.0;1218.0;53.0;1898.0;77.0;1;0;0;1;0;0;0;0;0;0;76.0
251478;22;673.0;88.0;1200.0;57.0;1894.0;46.0;1;0;0;0;1;0;0;0;0;0;56.0
251479;22;672.0;65.0;1186.0;55.0;1880.0;59.0;1;0;0;0;0;0;0;0;1;0;64.0
251480;22;1194.0;42.0;1884.0;47.0;2294.0;47.0;1;0;0;0;0;0;0;0;0;1;50.0
251481;22;674.0;93.0;1214.0;92.0;1923.0;73.0;1;0;0;0;0;1;0;0;0;0;112.0
251482;22;721.0;98.0;1262.0;95.0;1996.0;87.0;1;0;0;0;0;0;1;0;0;0;143.0
251483;22;714.0;52.0;1284.0;38.0;2003.0;53.0;1;0;0;0;0;0;0;1;0;0;44.0
251522;22;469.0;76.0;1200.0;87.0;1687.0;53.0;1;0;0;1;0;0;0;0;0;0;61.0
251523;22;476.0;56.0;1149.0;88.0;1676.0;57.0;1;0;0;0;1;0;0;0;0;0;48.0
251524;22;479.0;64.0;1151.0;65.0;1665.0;55.0;1;0;0;0;0;0;0;0;1;0;67.0
251525;22;471.0;50.0;1665.0;42.0;2355.0;47.0;1;0;0;0;0;0;0;0;0;1;40.0
251526;22;426.0;112.0;1100.0;93.0;1640.0;92.0;1;0;0;0;0;1;0;0;0;0;67.0
251527;22;443.0;143.0;1164.0;98.0;1705.0;95.0;1;0;0;0;0;0;1;0;0;0;165.0
251528;22;435.0;44.0;1149.0;52.0;1719.0;38.0;1;0;0;0;0;0;0;1;0;0;52.0
251567;22;771.0;61.0;1240.0;76.0;1971.0;87.0;1;0;0;1;0;0;0;0;0;0;37.0
251568;22;785.0;48.0;1261.0;56.0;1934.0;88.0;1;0;0;0;1;0;0;0;0;0;77.0
251569;22;787.0;67.0;1266.0;64.0;1938.0;65.0;1;0;0;0;0;0;0;0;1;0;55.0
251570;22;795.0;40.0;1266.0;50.0;2460.0;42.0;1;0;0;0;0;0;0;0;0;1;46.0
251571;22;821.0;67.0;1247.0;112.0;1921.0;93.0;1;0;0;0;0;1;0;0;0;0;93.0
251572;22;800.0;165.0;1243.0;143.0;1964.0;98.0;1;0;0;0;0;0;1;0;0;0;156.0
251573;22;813.0;52.0;1248.0;44.0;1962.0;52.0;1;0;0;0;0;0;0;1;0;0;47.0
251612;22;504.0;37.0;1275.0;61.0;1744.0;76.0;1;0;0;1;0;0;0;0;0;0;93.0
251613;22;502.0;77.0;1287.0;48.0;1763.0;56.0;1;0;0;0;1;0;0;0;0;0;57.0
251614;22;507.0;55.0;1294.0;67.0;1773.0;64.0;1;0;0;0;0;0;0;0;1;0;59.0
251615;22;506.0;46.0;1301.0;40.0;1772.0;50.0;1;0;0;0;0;0;0;0;0;1;49.0
251616;22;487.0;93.0;1308.0;67.0;1734.0;112.0;1;0;0;0;0;1;0;0;0;0;74.0
251617;22;466.0;156.0;1266.0;165.0;1709.0;143.0;1;0;0;0;0;0;1;0;0;0;119.0
251618;22;440.0;47.0;1253.0;52.0;1688.0;44.0;1;0;0;0;0;0;0;1;0;0;39.0
251658;22;692.0;57.0;1194.0;77.0;1979.0;48.0;1;0;0;0;1;0;0;0;0;0;66.0
251659;22;701.0;59.0;1208.0;55.0;1995.0;67.0;1;0;0;0;0;0;0;0;1;0;62.0
251660;22;702.0;49.0;1208.0;46.0;2003.0;40.0;1;0;0;0;0;0;0;0;0;1;50.0
251661;22;742.0;74.0;1229.0;93.0;2050.0;67.0;1;0;0;0;0;1;0;0;0;0;90.0
251662;22;721.0;119.0;1187.0;156.0;1987.0;165.0;1;0;0;0;0;0;1;0;0;0;98.0
251663;23;711.0;39.0;1151.0;47.0;1964.0;52.0;1;0;0;0;0;0;0;1;0;0;29.0
251702;23;1257.0;93.0;1761.0;37.0;2532.0;61.0;1;0;0;1;0;0;0;0;0;0;67.0
251703;23;546.0;66.0;1238.0;57.0;1740.0;77.0;1;0;0;0;1;0;0;0;0;0;56.0
251704;23;539.0;62.0;1240.0;59.0;1747.0;55.0;1;0;0;0;0;0;0;0;1;0;58.0
251705;23;533.0;50.0;1235.0;49.0;1741.0;46.0;1;0;0;0;0;0;0;0;0;1;44.0
251706;23;524.0;90.0;1266.0;74.0;1753.0;93.0;1;0;0;0;0;1;0;0;0;0;105.0
251707;23;539.0;98.0;1260.0;119.0;1726.0;156.0;1;0;0;0;0;0;1;0;0;0;113.0
251708;23;548.0;29.0;1259.0;39.0;1699.0;47.0;1;0;0;0;0;0;0;1;0;0;38.0
251747;23;507.0;67.0;1764.0;93.0;2268.0;37.0;1;0;0;1;0;0;0;0;0;0;63.0
251748;23;515.0;56.0;1061.0;66.0;1753.0;57.0;1;0;0;0;1;0;0;0;0;0;50.0
251749;23;515.0;58.0;1054.0;62.0;1755.0;59.0;1;0;0;0;0;0;0;0;1;0;62.0
251750;23;520.0;44.0;1053.0;50.0;1755.0;49.0;1;0;0;0;0;0;0;0;0;1;47.0
251751;23;481.0;105.0;1005.0;90.0;1747.0;74.0;1;0;0;0;0;1;0;0;0;0;66.0
251752;23;538.0;113.0;1077.0;98.0;1798.0;119.0;1;0;0;0;0;0;1;0;0;0;170.0
251753;23;547.0;38.0;1095.0;29.0;1806.0;39.0;1;0;0;0;0;0;0;1;0;0;47.0
251792;23;610.0;63.0;1117.0;67.0;2374.0;93.0;1;0;0;1;0;0;0;0;0;0;126.0
251793;23;613.0;50.0;1128.0;56.0;1674.0;66.0;1;0;0;0;1;0;0;0;0;0;67.0
251794;23;621.0;62.0;1136.0;58.0;1675.0;62.0;1;0;0;0;0;0;0;0;1;0;84.0
251795;23;621.0;47.0;1141.0;44.0;1674.0;50.0;1;0;0;0;0;0;0;0;0;1;71.0
251796;23;662.0;66.0;1143.0;105.0;1667.0;90.0;1;0;0;0;0;1;0;0;0;0;107.0
251797;23;659.0;170.0;1197.0;113.0;1736.0;98.0;1;0;0;0;0;0;1;0;0;0;183.0
251837;23;625.0;126.0;1235.0;63.0;1742.0;67.0;1;0;0;1;0;0;0;0;0;0;109.0
251838;23;640.0;67.0;1253.0;50.0;1768.0;56.0;1;0;0;0;1;0;0;0;0;0;61.0
251839;23;613.0;84.0;1234.0;62.0;1749.0;58.0;1;0;0;0;0;0;0;0;1;0;57.0
251840;23;604.0;71.0;1225.0;47.0;1745.0;44.0;1;0;0;0;0;0;0;0;0;1;38.0
251843;23;1253.0;47.0;1800.0;38.0;2348.0;29.0;1;0;0;0;0;0;0;1;0;0;36.0
251882;23;768.0;109.0;1393.0;126.0;2003.0;63.0;1;0;0;1;0;0;0;0;0;0;94.0
251883;23;787.0;61.0;1427.0;67.0;2040.0;50.0;1;0;0;0;1;0;0;0;0;0;83.0
251884;23;798.0;57.0;1411.0;84.0;2032.0;62.0;1;0;0;0;0;0;0;0;1;0;68.0
251885;23;799.0;38.0;1403.0;71.0;2024.0;47.0;1;0;0;0;0;0;0;0;0;1;44.0
251886;23;1399.0;107.0;2061.0;66.0;2542.0;105.0;1;0;0;0;0;1;0;0;0;0;84.0
251887;23;1324.0;183.0;1983.0;170.0;2521.0;113.0;1;0;0;0;0;0;1;0;0;0;90.0
251888;23;727.0;36.0;1980.0;47.0;2527.0;38.0;1;0;0;0;0;0;0;1;0;0;44.0
251927;23;1000.0;94.0;1768.0;109.0;2393.0;126.0;1;0;0;1;0;0;0;0;0;0;40.0
251928;0;979.0;83.0;1766.0;61.0;2406.0;67.0;1;0;0;0;1;0;0;0;0;0;80.0
251929;0;984.0;68.0;1782.0;57.0;2395.0;84.0;1;0;0;0;0;0;0;0;1;0;58.0
251930;0;990.0;44.0;1789.0;38.0;2393.0;71.0;1;0;0;0;0;0;0;0;0;1;48.0
251931;0;990.0;84.0;2389.0;107.0;3051.0;66.0;1;0;0;0;0;1;0;0;0;0;103.0
251932;0;991.0;90.0;2315.0;183.0;2974.0;170.0;1;0;0;0;0;0;1;0;0;0;91.0
251933;0;997.0;44.0;1724.0;36.0;2977.0;47.0;1;0;0;0;0;0;0;1;0;0;35.0
251972;0;1149.0;40.0;2149.0;94.0;2917.0;109.0;1;0;0;1;0;0;0;0;0;0;106.0
251973;0;1114.0;80.0;2093.0;83.0;2880.0;61.0;1;0;0;0;1;0;0;0;0;0;45.0
251974;0;1117.0;58.0;2101.0;68.0;2899.0;57.0;1;0;0;0;0;0;0;0;1;0;61.0
251975;0;1115.0;48.0;2105.0;44.0;2904.0;38.0;1;0;0;0;0;0;0;0;0;1;51.0
251976;0;1106.0;103.0;2096.0;84.0;3495.0;107.0;1;0;0;0;0;1;0;0;0;0;78.0
251977;0;1172.0;91.0;2163.0;90.0;3487.0;183.0;1;0;0;0;0;0;1;0;0;0;160.0
251978;0;1179.0;35.0;2176.0;44.0;2903.0;36.0;1;0;0;0;0;0;0;1;0;0;42.0
252017;0;1243.0;106.0;2392.0;40.0;3392.0;94.0;1;0;0;1;0;0;0;0;0;0;42.0
252018;0;1282.0;45.0;2396.0;80.0;3375.0;83.0;1;0;0;0;1;0;0;0;0;0;84.0
252019;0;1266.0;61.0;2383.0;58.0;3367.0;68.0;1;0;0;0;0;0;0;0;1;0;60.0
252020;0;1261.0;51.0;2376.0;48.0;3366.0;44.0;1;0;0;0;0;0;0;0;0;1;42.0
252021;0;1256.0;78.0;2362.0;103.0;3352.0;84.0;1;0;0;0;0;1;0;0;0;0;72.0
252022;0;1158.0;160.0;2330.0;91.0;3321.0;90.0;1;0;0;0;0;0;1;0;0;0;77.0
252023;0;1131.0;42.0;2310.0;35.0;3307.0;44.0;1;0;0;0;0;0;0;1;0;0;30.0
252062;0;1132.0;42.0;2375.0;106.0;3524.0;40.0;1;0;0;1;0;0;0;0;0;0;40.0
252063;1;1146.0;84.0;2428.0;45.0;3542.0;80.0;1;0;0;0;1;0;0;0;0;0;79.0
252064;1;1161.0;60.0;2427.0;61.0;3544.0;58.0;1;0;0;0;0;0;0;0;1;0;61.0
252065;1;1162.0;42.0;2423.0;51.0;3538.0;48.0;1;0;0;0;0;0;0;0;0;1;47.0
252066;1;1139.0;72.0;2395.0;78.0;3501.0;103.0;1;0;0;0;0;1;0;0;0;0;66.0
252067;1;1194.0;77.0;2352.0;160.0;3524.0;91.0;1;0;0;0;0;0;1;0;0;0;132.0
252068;1;1208.0;30.0;2339.0;42.0;3518.0;35.0;1;0;0;0;0;0;0;1;0;0;28.0
252096;1;1318.0;40.0;2450.0;42.0;3693.0;106.0;1;0;0;1;0;0;0;0;0;0;75.0
252097;1;1283.0;79.0;2429.0;84.0;3711.0;45.0;1;0;0;0;1;0;0;0;0;0;46.0
252098;1;1276.0;61.0;2437.0;60.0;3703.0;61.0;1;0;0;0;0;0;0;0;1;0;68.0
252099;1;1277.0;47.0;2439.0;42.0;3700.0;51.0;1;0;0;0;0;0;0;0;0;1;41.0
252100;1;1303.0;66.0;2442.0;72.0;3698.0;78.0;1;0;0;0;0;1;0;0;0;0;92.0
252101;1;1325.0;132.0;2519.0;77.0;3677.0;160.0;1;0;0;0;0;0;1;0;0;0;154.0
260744;1;1565.0;75.0;2883.0;40.0;4015.0;42.0;1;0;0;1;0;0;0;0;0;0;108.0
260745;1;1573.0;46.0;2856.0;79.0;4002.0;84.0;1;0;0;0;1;0;0;0;0;0;71.0
260746;1;1573.0;68.0;2849.0;61.0;4010.0;60.0;1;0;0;0;0;0;0;0;1;0;68.0
260747;1;1577.0;41.0;2854.0;47.0;4016.0;42.0;1;0;0;0;0;0;0;0;0;1;68.0
260748;1;1561.0;92.0;2864.0;66.0;4003.0;72.0;1;0;0;0;0;1;0;0;0;0;76.0
260749;1;1540.0;154.0;2865.0;132.0;4059.0;77.0;1;0;0;0;0;0;1;0;0;0;133.0
260750;1;2850.0;28.0;4058.0;30.0;5189.0;42.0;1;0;0;0;0;0;0;1;0;0;29.0
260778;2;1864.0;108.0;3429.0;75.0;4747.0;40.0;1;0;0;1;0;0;0;0;0;0;59.0
260779;2;1867.0;71.0;3440.0;46.0;4723.0;79.0;1;0;0;0;1;0;0;0;0;0;59.0
260780;2;1873.0;68.0;3446.0;68.0;4722.0;61.0;1;0;0;0;0;0;0;0;1;0;74.0
260781;2;1872.0;68.0;3449.0;41.0;4726.0;47.0;1;0;0;0;0;0;0;0;0;1;49.0
260782;2;1871.0;76.0;3432.0;92.0;4735.0;66.0;1;0;0;0;0;1;0;0;0;0;75.0
260783;2;1890.0;133.0;3430.0;154.0;4755.0;132.0;1;0;0;0;0;0;1;0;0;0;152.0
260784;2;1890.0;29.0;4740.0;28.0;5948.0;30.0;1;0;0;0;0;0;0;1;0;0;29.0
260823;2;828.0;59.0;2692.0;108.0;4257.0;75.0;1;0;0;1;0;0;0;0;0;0;59.0
260824;2;840.0;59.0;2707.0;71.0;4280.0;46.0;1;0;0;0;1;0;0;0;0;0;86.0
260825;2;797.0;74.0;2670.0;68.0;4243.0;68.0;1;0;0;0;0;0;0;0;1;0;31.0
260826;2;825.0;49.0;2697.0;68.0;4274.0;41.0;1;0;0;0;0;0;0;0;0;1;95.0
260829;2;838.0;29.0;2728.0;29.0;5578.0;28.0;1;0;0;0;0;0;0;1;0;0;92.0
260857;3;2841.0;59.0;3669.0;59.0;5533.0;108.0;1;0;0;1;0;0;0;0;0;0;76.0
260858;3;2802.0;86.0;3642.0;59.0;5509.0;71.0;1;0;0;0;1;0;0;0;0;0;47.0
260859;3;2833.0;31.0;3630.0;74.0;5503.0;68.0;1;0;0;0;0;0;0;0;1;0;62.0
260860;3;2810.0;95.0;3635.0;49.0;5507.0;68.0;1;0;0;0;0;0;0;0;0;1;72.0
260861;3;3652.0;75.0;5523.0;76.0;7084.0;92.0;1;0;0;0;0;1;0;0;0;0;92.0
260862;3;3641.0;152.0;5531.0;133.0;7071.0;154.0;1;0;0;0;0;0;1;0;0;0;141.0
260863;3;2804.0;92.0;3642.0;29.0;5532.0;29.0;1;0;0;0;0;0;0;1;0;0;30.0
260902;3;1748.0;76.0;4589.0;59.0;5417.0;59.0;1;0;0;1;0;0;0;0;0;0;58.0
260903;3;1764.0;47.0;4566.0;86.0;5406.0;59.0;1;0;0;0;1;0;0;0;0;0;63.0
260904;3;1761.0;62.0;4594.0;31.0;5391.0;74.0;1;0;0;0;0;0;0;0;1;0;59.0
260905;3;1753.0;72.0;4563.0;95.0;5388.0;49.0;1;0;0;0;0;0;0;0;0;1;43.0
260906;3;1750.0;92.0;5402.0;75.0;7273.0;76.0;1;0;0;0;0;1;0;0;0;0;75.0
260907;3;1764.0;141.0;5405.0;152.0;7295.0;133.0;1;0;0;0;0;0;1;0;0;0;138.0
260908;3;1778.0;30.0;4582.0;92.0;5420.0;29.0;1;0;0;0;0;0;0;1;0;0;44.0
260936;4;1746.0;58.0;3494.0;76.0;6335.0;59.0;1;0;0;1;0;0;0;0;0;0;111.0
260937;4;1734.0;63.0;3498.0;47.0;6300.0;86.0;1;0;0;0;1;0;0;0;0;0;51.0
260938;4;1734.0;59.0;3495.0;62.0;6328.0;31.0;1;0;0;0;0;0;0;0;1;0;59.0
260939;4;1740.0;43.0;3493.0;72.0;6303.0;95.0;1;0;0;0;0;0;0;0;0;1;44.0
260940;4;1729.0;75.0;3479.0;92.0;7131.0;75.0;1;0;0;0;0;1;0;0;0;0;78.0
260941;4;1688.0;138.0;3452.0;141.0;7093.0;152.0;1;0;0;0;0;0;1;0;0;0;92.0
260942;4;1711.0;44.0;3489.0;30.0;6293.0;92.0;1;0;0;0;0;0;0;1;0;0;56.0
260981;4;1819.0;111.0;3565.0;58.0;5313.0;76.0;1;0;0;1;0;0;0;0;0;0;41.0
260982;4;1874.0;51.0;3608.0;63.0;5372.0;47.0;1;0;0;0;1;0;0;0;0;0;106.0
260983;4;1886.0;59.0;3620.0;59.0;5381.0;62.0;1;0;0;0;0;0;0;0;1;0;57.0
260984;4;1885.0;44.0;3625.0;43.0;5378.0;72.0;1;0;0;0;0;0;0;0;0;1;51.0
260985;4;1871.0;78.0;3600.0;75.0;5350.0;92.0;1;0;0;0;0;1;0;0;0;0;64.0
260986;4;1882.0;92.0;3570.0;138.0;5334.0;141.0;1;0;0;0;0;0;1;0;0;0;108.0
260987;4;1862.0;56.0;3573.0;44.0;5351.0;30.0;1;0;0;0;0;0;0;1;0;0;47.0
261026;5;1902.0;41.0;3721.0;111.0;5467.0;58.0;1;0;0;1;0;0;0;0;0;0;47.0
261027;5;1870.0;106.0;3744.0;51.0;5478.0;63.0;1;0;0;0;1;0;0;0;0;0;74.0
261028;5;1881.0;57.0;3767.0;59.0;5501.0;59.0;1;0;0;0;0;0;0;0;1;0;63.0
261029;5;1890.0;51.0;3775.0;44.0;5515.0;43.0;1;0;0;0;0;0;0;0;0;1;56.0
261030;5;1909.0;64.0;3780.0;78.0;5509.0;75.0;1;0;0;0;0;1;0;0;0;0;83.0
261031;5;1915.0;108.0;3797.0;92.0;5485.0;138.0;1;0;0;0;0;0;1;0;0;0;114.0
261032;5;1926.0;47.0;3788.0;56.0;5499.0;44.0;1;0;0;0;0;0;0;1;0;0;41.0
261071;5;1161.0;47.0;3063.0;41.0;4882.0;111.0;1;0;0;1;0;0;0;0;0;0;76.0
261072;5;1157.0;74.0;3027.0;106.0;4901.0;51.0;1;0;0;0;1;0;0;0;0;0;55.0
261073;5;1140.0;63.0;3021.0;57.0;4907.0;59.0;1;0;0;0;0;0;0;0;1;0;65.0
261074;5;1142.0;56.0;3032.0;51.0;4917.0;44.0;1;0;0;0;0;0;0;0;0;1;43.0
